case_name,model_name,metric_name,val,latency
PSM,LSTMAD,R-based F1,0.28409073519951067,435.19522715359926
PSM,LSTMAD,eTaPR,0.39306932857920324,593.4748149011284
PSM,LSTMAD,Aff-F1,0.6645966488289569,184.9112689960748
PSM,LSTMAD,UAff-F1,0.5520465491210824,1158.2019389607012
PSM,LSTMAD,AUC-ROC,0.7434699038518328,24.12068215198815
PSM,LSTMAD,VUS-ROC,0.7764002483370442,44650.69324080832
SWAT,LSTMAD,CCE,0.024917467678018917,227.6937358547002
SWAT,LSTMAD,F1,0.5796127961409288,198.95654800347984
SWAT,LSTMAD,F1-PA,0.801365665762059,454.15717898868024
SWAT,LSTMAD,Reduced-F1,0.10982658959537572,523.5527029726654
SWAT,LSTMAD,R-based F1,0.08196983875231025,2053.5592308733612
SWAT,LSTMAD,eTaPR,0.12649021492855914,1601.060084067285
SWAT,LSTMAD,Aff-F1,0.1564537311133533,541.2552580237389
SWAT,LSTMAD,UAff-F1,0.1562784760850503,3971.776443067938
SWAT,LSTMAD,AUC-ROC,0.9002232806062963,138.10596615076065
SWAT,LSTMAD,VUS-ROC,0.9051549228221755,171689.7960100323
NIPS_TS_Creditcard,LSTMAD,CCE,0.012450426285931543,168.72282000258565
NIPS_TS_Creditcard,LSTMAD,F1,0.05823661168804724,138.76187102869153
NIPS_TS_Creditcard,LSTMAD,F1-PA,0.05823661168804724,302.55870684050024
NIPS_TS_Creditcard,LSTMAD,Reduced-F1,0.054904632152588555,369.13872486911714
NIPS_TS_Creditcard,LSTMAD,R-based F1,0.02878045148436508,2181.4101038035005
NIPS_TS_Creditcard,LSTMAD,eTaPR,0.0566717109498003,36021.69039379805
NIPS_TS_Creditcard,LSTMAD,Aff-F1,0.7328413535830589,9820.795657113194
NIPS_TS_Creditcard,LSTMAD,UAff-F1,0.2863748127131564,21744.308948982507
NIPS_TS_Creditcard,LSTMAD,AUC-ROC,0.9528370570887179,105.07537494413555
NIPS_TS_Creditcard,LSTMAD,VUS-ROC,0.9866817087355719,214509.75016900338
MSL,LSTMAD,CCE,0.008444658408485434,39.48222100734711
MSL,LSTMAD,F1,0.10582380162402864,16.007272992283106
MSL,LSTMAD,F1-PA,0.8190528034839412,39.64280290529132
MSL,LSTMAD,Reduced-F1,0.9632352941176471,305.91213796287775
MSL,LSTMAD,R-based F1,0.15263930030876474,485.1064719259739
MSL,LSTMAD,eTaPR,0.07301819514615243,1180.2109500858933
MSL,LSTMAD,Aff-F1,0.7105057314977592,382.063478929922
MSL,LSTMAD,UAff-F1,0.16468106479762232,1234.1247899457812
MSL,LSTMAD,AUC-ROC,0.5894558475994056,17.68119796179235
MSL,LSTMAD,VUS-ROC,0.6823521765560306,30403.364977100864
SMD-1-1,LSTMAD,CCE,0.003508362969840445,14.382413122802973
SMD-1-1,LSTMAD,F1,0.4186498300145702,9.798790095373988
SMD-1-1,LSTMAD,F1-PA,0.9055462184873949,21.7423050198704
SMD-1-1,LSTMAD,Reduced-F1,0.09061488673139159,163.79635408520699
SMD-1-1,LSTMAD,R-based F1,0.43318350841598596,190.7533509656787
SMD-1-1,LSTMAD,eTaPR,0.5599735496226443,262.86845188587904
SMD-1-1,LSTMAD,Aff-F1,0.872835018301783,92.21258200705051
SMD-1-1,LSTMAD,UAff-F1,0.695410212974637,392.54244905896485
SMD-1-1,LSTMAD,AUC-ROC,0.8991419537869473,7.656551897525787
SMD-1-1,LSTMAD,VUS-ROC,0.922046594027791,7322.092554997653
SMD-2-1,LSTMAD,CCE,0.0039054390858881682,12.434697011485696
SMD-2-1,LSTMAD,F1,0.19278131634819534,8.336300030350685
SMD-2-1,LSTMAD,F1-PA,0.7095209217707702,18.64212122745812
SMD-2-1,LSTMAD,Reduced-F1,0.07170542635658915,120.9358258638531
SMD-2-1,LSTMAD,R-based F1,0.1213960051358373,135.2766181807965
SMD-2-1,LSTMAD,eTaPR,0.14206676864991488,253.96605907008052
SMD-2-1,LSTMAD,Aff-F1,0.7246933088314794,90.68609890528023
SMD-2-1,LSTMAD,UAff-F1,0.22895539927232228,315.3596760239452
SMD-2-1,LSTMAD,AUC-ROC,0.6430575097863322,6.590035976842046
SMD-2-1,LSTMAD,VUS-ROC,0.790355695052377,7909.035907126963
SMD-3-1,LSTMAD,CCE,0.055555430515700055,14.529537176713347
SMD-3-1,LSTMAD,F1,0.23293172690763053,9.545933222398162
SMD-3-1,LSTMAD,F1-PA,0.3333333333333333,21.482066018506885
SMD-3-1,LSTMAD,Reduced-F1,0.02066772655007949,145.14225791208446
SMD-3-1,LSTMAD,R-based F1,0.11445342485017891,150.03002807497978
SMD-3-1,LSTMAD,eTaPR,0.13000119388771775,220.74894281104207
SMD-3-1,LSTMAD,Aff-F1,0.8531495567783415,75.93593210913241
SMD-3-1,LSTMAD,UAff-F1,0.6551398424785363,325.1977351028472
SMD-3-1,LSTMAD,AUC-ROC,0.8805620890098912,7.252398878335953
SMD-3-1,LSTMAD,VUS-ROC,0.9427922262170002,3129.850192926824
PSM,LSTMAD,CCE,0.006379582182818644,47.000365098938346
PSM,LSTMAD,F1,0.2500260661036388,33.93410798162222
PSM,LSTMAD,F1-PA,0.9044863147817762,62.72019608877599
PSM,LSTMAD,Reduced-F1,0.1553030303030303,85.84068296477199
PSM,LSTMAD,R-based F1,0.28409073519951067,435.19522715359926
PSM,LSTMAD,eTaPR,0.39306932857920324,593.4748149011284
PSM,LSTMAD,Aff-F1,0.6645966488289569,184.9112689960748
PSM,LSTMAD,UAff-F1,0.5520465491210824,1158.2019389607012
PSM,LSTMAD,AUC-ROC,0.7434699038518328,24.12068215198815
PSM,LSTMAD,VUS-ROC,0.7764002483370442,44650.69324080832
SWAT,LSTMAD,CCE,0.024917467678018917,227.6937358547002
SWAT,LSTMAD,F1,0.5796127961409288,198.95654800347984
SWAT,LSTMAD,F1-PA,0.801365665762059,454.15717898868024
SWAT,LSTMAD,Reduced-F1,0.10982658959537572,523.5527029726654
SWAT,LSTMAD,R-based F1,0.08196983875231025,2053.5592308733612
SWAT,LSTMAD,eTaPR,0.12649021492855914,1601.060084067285
SWAT,LSTMAD,Aff-F1,0.1564537311133533,541.2552580237389
SWAT,LSTMAD,UAff-F1,0.1562784760850503,3971.776443067938
SWAT,LSTMAD,AUC-ROC,0.9002232806062963,138.10596615076065
SWAT,LSTMAD,VUS-ROC,0.9051549228221755,171689.7960100323
NIPS_TS_Creditcard,LSTMAD,CCE,0.012450426285931543,168.72282000258565
NIPS_TS_Creditcard,LSTMAD,F1,0.05823661168804724,138.76187102869153
NIPS_TS_Creditcard,LSTMAD,F1-PA,0.05823661168804724,302.55870684050024
NIPS_TS_Creditcard,LSTMAD,Reduced-F1,0.054904632152588555,369.13872486911714
NIPS_TS_Creditcard,LSTMAD,R-based F1,0.02878045148436508,2181.4101038035005
NIPS_TS_Creditcard,LSTMAD,eTaPR,0.0566717109498003,36021.69039379805
NIPS_TS_Creditcard,LSTMAD,Aff-F1,0.7328413535830589,9820.795657113194
NIPS_TS_Creditcard,LSTMAD,UAff-F1,0.2863748127131564,21744.308948982507
NIPS_TS_Creditcard,LSTMAD,AUC-ROC,0.9528370570887179,105.07537494413555
NIPS_TS_Creditcard,LSTMAD,VUS-ROC,0.9866817087355719,214509.75016900338
MSL,USAD,CCE,0.021459336965439918,37.30279509909451
MSL,USAD,F1,0.10425216100585,13.335502007976174
MSL,USAD,F1-PA,0.7692307692307693,37.74153091944754
MSL,USAD,Reduced-F1,0.8442622950819673,259.29915881715715
MSL,USAD,R-based F1,0.1385853579917895,387.86666886880994
MSL,USAD,eTaPR,0.11057880640940944,637.6039939932525
MSL,USAD,Aff-F1,0.6795760677085387,217.0604111161083
MSL,USAD,UAff-F1,0.10705856936344169,213.82699999958277
MSL,USAD,AUC-ROC,0.5385453027266798,15.672808047384024
MSL,USAD,VUS-ROC,0.6392566927655934,23317.079175030813
MSL,LSTMAD,CCE,0.008444658408485434,39.48222100734711
MSL,LSTMAD,F1,0.10582380162402864,16.007272992283106
MSL,LSTMAD,F1-PA,0.8190528034839412,39.64280290529132
MSL,LSTMAD,Reduced-F1,0.9632352941176471,305.91213796287775
MSL,LSTMAD,R-based F1,0.15263930030876474,485.1064719259739
MSL,LSTMAD,eTaPR,0.07301819514615243,1180.2109500858933
MSL,LSTMAD,Aff-F1,0.7105057314977592,382.063478929922
MSL,LSTMAD,UAff-F1,0.16468106479762232,1234.1247899457812
MSL,LSTMAD,AUC-ROC,0.5894558475994056,17.68119796179235
MSL,LSTMAD,VUS-ROC,0.6823521765560306,30403.364977100864
SMD-1-1,LSTMAD,CCE,0.003508362969840445,14.382413122802973
SMD-1-1,LSTMAD,F1,0.4186498300145702,9.798790095373988
SMD-1-1,LSTMAD,F1-PA,0.9055462184873949,21.7423050198704
SMD-1-1,LSTMAD,Reduced-F1,0.09061488673139159,163.79635408520699
SMD-1-1,LSTMAD,R-based F1,0.43318350841598596,190.7533509656787
SMD-1-1,LSTMAD,eTaPR,0.5599735496226443,262.86845188587904
SMD-1-1,LSTMAD,Aff-F1,0.872835018301783,92.21258200705051
SMD-1-1,LSTMAD,UAff-F1,0.695410212974637,392.54244905896485
SMD-1-1,LSTMAD,AUC-ROC,0.8991419537869473,7.656551897525787
SMD-1-1,LSTMAD,VUS-ROC,0.922046594027791,7322.092554997653
SMD-2-1,LSTMAD,CCE,0.0039054390858881682,12.434697011485696
SMD-2-1,LSTMAD,F1,0.19278131634819534,8.336300030350685
SMD-2-1,LSTMAD,F1-PA,0.7095209217707702,18.64212122745812
SMD-2-1,LSTMAD,Reduced-F1,0.07170542635658915,120.9358258638531
SMD-2-1,LSTMAD,R-based F1,0.1213960051358373,135.2766181807965
SMD-2-1,LSTMAD,eTaPR,0.14206676864991488,253.96605907008052
SMD-2-1,LSTMAD,Aff-F1,0.7246933088314794,90.68609890528023
SMD-2-1,LSTMAD,UAff-F1,0.22895539927232228,315.3596760239452
SMD-2-1,LSTMAD,AUC-ROC,0.6430575097863322,6.590035976842046
SMD-2-1,LSTMAD,VUS-ROC,0.790355695052377,7909.035907126963
SMD-3-1,LSTMAD,CCE,0.055555430515700055,14.529537176713347
SMD-3-1,LSTMAD,F1,0.23293172690763053,9.545933222398162
SMD-3-1,LSTMAD,F1-PA,0.3333333333333333,21.482066018506885
SMD-3-1,LSTMAD,Reduced-F1,0.02066772655007949,145.14225791208446
SMD-3-1,LSTMAD,R-based F1,0.11445342485017891,150.03002807497978
SMD-3-1,LSTMAD,eTaPR,0.13000119388771775,220.74894281104207
SMD-3-1,LSTMAD,Aff-F1,0.8531495567783415,75.93593210913241
SMD-3-1,LSTMAD,UAff-F1,0.6551398424785363,325.1977351028472
SMD-3-1,LSTMAD,AUC-ROC,0.8805620890098912,7.252398878335953
SMD-3-1,LSTMAD,VUS-ROC,0.9427922262170002,3129.850192926824
PSM,LSTMAD,CCE,0.006379582182818644,47.000365098938346
PSM,LSTMAD,F1,0.2500260661036388,33.93410798162222
PSM,LSTMAD,F1-PA,0.9044863147817762,62.72019608877599
PSM,LSTMAD,Reduced-F1,0.1553030303030303,85.84068296477199
PSM,LSTMAD,R-based F1,0.28409073519951067,435.19522715359926
PSM,LSTMAD,eTaPR,0.39306932857920324,593.4748149011284
PSM,LSTMAD,Aff-F1,0.6645966488289569,184.9112689960748
PSM,LSTMAD,UAff-F1,0.5520465491210824,1158.2019389607012
PSM,LSTMAD,AUC-ROC,0.7434699038518328,24.12068215198815
PSM,LSTMAD,VUS-ROC,0.7764002483370442,44650.69324080832
SWAT,LSTMAD,CCE,0.024917467678018917,227.6937358547002
SWAT,LSTMAD,F1,0.5796127961409288,198.95654800347984
SWAT,LSTMAD,F1-PA,0.801365665762059,454.15717898868024
SWAT,LSTMAD,Reduced-F1,0.10982658959537572,523.5527029726654
SWAT,LSTMAD,R-based F1,0.08196983875231025,2053.5592308733612
SWAT,LSTMAD,eTaPR,0.12649021492855914,1601.060084067285
SWAT,LSTMAD,Aff-F1,0.1564537311133533,541.2552580237389
SWAT,LSTMAD,UAff-F1,0.1562784760850503,3971.776443067938
SWAT,LSTMAD,AUC-ROC,0.9002232806062963,138.10596615076065
SWAT,LSTMAD,VUS-ROC,0.9051549228221755,171689.7960100323
NIPS_TS_Creditcard,LSTMAD,CCE,0.012450426285931543,168.72282000258565
NIPS_TS_Creditcard,LSTMAD,F1,0.05823661168804724,138.76187102869153
NIPS_TS_Creditcard,LSTMAD,F1-PA,0.05823661168804724,302.55870684050024
NIPS_TS_Creditcard,LSTMAD,Reduced-F1,0.054904632152588555,369.13872486911714
NIPS_TS_Creditcard,LSTMAD,R-based F1,0.02878045148436508,2181.4101038035005
NIPS_TS_Creditcard,LSTMAD,eTaPR,0.0566717109498003,36021.69039379805
NIPS_TS_Creditcard,LSTMAD,Aff-F1,0.7328413535830589,9820.795657113194
NIPS_TS_Creditcard,LSTMAD,UAff-F1,0.2863748127131564,21744.308948982507
NIPS_TS_Creditcard,LSTMAD,AUC-ROC,0.9528370570887179,105.07537494413555
NIPS_TS_Creditcard,LSTMAD,VUS-ROC,0.9866817087355719,214509.75016900338
MSL,USAD,CCE,0.021459336965439918,37.30279509909451
MSL,USAD,F1,0.10425216100585,13.335502007976174
MSL,USAD,F1-PA,0.7692307692307693,37.74153091944754
MSL,USAD,Reduced-F1,0.8442622950819673,259.29915881715715
MSL,USAD,R-based F1,0.1385853579917895,387.86666886880994
MSL,USAD,eTaPR,0.11057880640940944,637.6039939932525
MSL,USAD,Aff-F1,0.6795760677085387,217.0604111161083
MSL,USAD,UAff-F1,0.10705856936344169,213.82699999958277
MSL,USAD,AUC-ROC,0.5385453027266798,15.672808047384024
MSL,USAD,VUS-ROC,0.6392566927655934,23317.079175030813
SMD-1-1,USAD,CCE,0.004633218931462041,13.878828845918179
SMD-1-1,USAD,F1,0.43807673627974747,9.222564054653049
SMD-1-1,USAD,F1-PA,0.9116751269035533,21.41671790741384
SMD-1-1,USAD,Reduced-F1,0.09688581314878893,142.67263002693653
SMD-1-1,USAD,R-based F1,0.4412041065206191,158.67006802000105
SMD-1-1,USAD,eTaPR,0.4911085518581975,219.96686700731516
SMD-1-1,USAD,Aff-F1,0.8880397599788766,73.7478609662503
SMD-1-1,USAD,UAff-F1,0.7411114368622338,75.21706284023821
SMD-1-1,USAD,AUC-ROC,0.904285876341093,7.121389964595437
SMD-1-1,USAD,VUS-ROC,0.9282615242785202,5583.101015072316
MSL,LSTMAD,CCE,0.008444658408485434,39.48222100734711
MSL,LSTMAD,F1,0.10582380162402864,16.007272992283106
MSL,LSTMAD,F1-PA,0.8190528034839412,39.64280290529132
MSL,LSTMAD,Reduced-F1,0.9632352941176471,305.91213796287775
MSL,LSTMAD,R-based F1,0.15263930030876474,485.1064719259739
MSL,LSTMAD,eTaPR,0.07301819514615243,1180.2109500858933
MSL,LSTMAD,Aff-F1,0.7105057314977592,382.063478929922
MSL,LSTMAD,UAff-F1,0.16468106479762232,1234.1247899457812
MSL,LSTMAD,AUC-ROC,0.5894558475994056,17.68119796179235
MSL,LSTMAD,VUS-ROC,0.6823521765560306,30403.364977100864
SMD-1-1,LSTMAD,CCE,0.003508362969840445,14.382413122802973
SMD-1-1,LSTMAD,F1,0.4186498300145702,9.798790095373988
SMD-1-1,LSTMAD,F1-PA,0.9055462184873949,21.7423050198704
SMD-1-1,LSTMAD,Reduced-F1,0.09061488673139159,163.79635408520699
SMD-1-1,LSTMAD,R-based F1,0.43318350841598596,190.7533509656787
SMD-1-1,LSTMAD,eTaPR,0.5599735496226443,262.86845188587904
SMD-1-1,LSTMAD,Aff-F1,0.872835018301783,92.21258200705051
SMD-1-1,LSTMAD,UAff-F1,0.695410212974637,392.54244905896485
SMD-1-1,LSTMAD,AUC-ROC,0.8991419537869473,7.656551897525787
SMD-1-1,LSTMAD,VUS-ROC,0.922046594027791,7322.092554997653
SMD-2-1,LSTMAD,CCE,0.0039054390858881682,12.434697011485696
SMD-2-1,LSTMAD,F1,0.19278131634819534,8.336300030350685
SMD-2-1,LSTMAD,F1-PA,0.7095209217707702,18.64212122745812
SMD-2-1,LSTMAD,Reduced-F1,0.07170542635658915,120.9358258638531
SMD-2-1,LSTMAD,R-based F1,0.1213960051358373,135.2766181807965
SMD-2-1,LSTMAD,eTaPR,0.14206676864991488,253.96605907008052
SMD-2-1,LSTMAD,Aff-F1,0.7246933088314794,90.68609890528023
SMD-2-1,LSTMAD,UAff-F1,0.22895539927232228,315.3596760239452
SMD-2-1,LSTMAD,AUC-ROC,0.6430575097863322,6.590035976842046
SMD-2-1,LSTMAD,VUS-ROC,0.790355695052377,7909.035907126963
SMD-3-1,LSTMAD,CCE,0.055555430515700055,14.529537176713347
SMD-3-1,LSTMAD,F1,0.23293172690763053,9.545933222398162
SMD-3-1,LSTMAD,F1-PA,0.3333333333333333,21.482066018506885
SMD-3-1,LSTMAD,Reduced-F1,0.02066772655007949,145.14225791208446
SMD-3-1,LSTMAD,R-based F1,0.11445342485017891,150.03002807497978
SMD-3-1,LSTMAD,eTaPR,0.13000119388771775,220.74894281104207
SMD-3-1,LSTMAD,Aff-F1,0.8531495567783415,75.93593210913241
SMD-3-1,LSTMAD,UAff-F1,0.6551398424785363,325.1977351028472
SMD-3-1,LSTMAD,AUC-ROC,0.8805620890098912,7.252398878335953
SMD-3-1,LSTMAD,VUS-ROC,0.9427922262170002,3129.850192926824
PSM,LSTMAD,CCE,0.006379582182818644,47.000365098938346
PSM,LSTMAD,F1,0.2500260661036388,33.93410798162222
PSM,LSTMAD,F1-PA,0.9044863147817762,62.72019608877599
PSM,LSTMAD,Reduced-F1,0.1553030303030303,85.84068296477199
PSM,LSTMAD,R-based F1,0.28409073519951067,435.19522715359926
PSM,LSTMAD,eTaPR,0.39306932857920324,593.4748149011284
PSM,LSTMAD,Aff-F1,0.6645966488289569,184.9112689960748
PSM,LSTMAD,UAff-F1,0.5520465491210824,1158.2019389607012
PSM,LSTMAD,AUC-ROC,0.7434699038518328,24.12068215198815
PSM,LSTMAD,VUS-ROC,0.7764002483370442,44650.69324080832
SWAT,LSTMAD,CCE,0.024917467678018917,227.6937358547002
SWAT,LSTMAD,F1,0.5796127961409288,198.95654800347984
SWAT,LSTMAD,F1-PA,0.801365665762059,454.15717898868024
SWAT,LSTMAD,Reduced-F1,0.10982658959537572,523.5527029726654
SWAT,LSTMAD,R-based F1,0.08196983875231025,2053.5592308733612
SWAT,LSTMAD,eTaPR,0.12649021492855914,1601.060084067285
SWAT,LSTMAD,Aff-F1,0.1564537311133533,541.2552580237389
SWAT,LSTMAD,UAff-F1,0.1562784760850503,3971.776443067938
SWAT,LSTMAD,AUC-ROC,0.9002232806062963,138.10596615076065
SWAT,LSTMAD,VUS-ROC,0.9051549228221755,171689.7960100323
NIPS_TS_Creditcard,LSTMAD,CCE,0.012450426285931543,168.72282000258565
NIPS_TS_Creditcard,LSTMAD,F1,0.05823661168804724,138.76187102869153
NIPS_TS_Creditcard,LSTMAD,F1-PA,0.05823661168804724,302.55870684050024
NIPS_TS_Creditcard,LSTMAD,Reduced-F1,0.054904632152588555,369.13872486911714
NIPS_TS_Creditcard,LSTMAD,R-based F1,0.02878045148436508,2181.4101038035005
NIPS_TS_Creditcard,LSTMAD,eTaPR,0.0566717109498003,36021.69039379805
NIPS_TS_Creditcard,LSTMAD,Aff-F1,0.7328413535830589,9820.795657113194
NIPS_TS_Creditcard,LSTMAD,UAff-F1,0.2863748127131564,21744.308948982507
NIPS_TS_Creditcard,LSTMAD,AUC-ROC,0.9528370570887179,105.07537494413555
NIPS_TS_Creditcard,LSTMAD,VUS-ROC,0.9866817087355719,214509.75016900338
MSL,USAD,CCE,0.021459336965439918,37.30279509909451
MSL,USAD,F1,0.10425216100585,13.335502007976174
MSL,USAD,F1-PA,0.7692307692307693,37.74153091944754
MSL,USAD,Reduced-F1,0.8442622950819673,259.29915881715715
MSL,USAD,R-based F1,0.1385853579917895,387.86666886880994
MSL,USAD,eTaPR,0.11057880640940944,637.6039939932525
MSL,USAD,Aff-F1,0.6795760677085387,217.0604111161083
MSL,USAD,UAff-F1,0.10705856936344169,213.82699999958277
MSL,USAD,AUC-ROC,0.5385453027266798,15.672808047384024
MSL,USAD,VUS-ROC,0.6392566927655934,23317.079175030813
SMD-1-1,USAD,CCE,0.004633218931462041,13.878828845918179
SMD-1-1,USAD,F1,0.43807673627974747,9.222564054653049
SMD-1-1,USAD,F1-PA,0.9116751269035533,21.41671790741384
SMD-1-1,USAD,Reduced-F1,0.09688581314878893,142.67263002693653
SMD-1-1,USAD,R-based F1,0.4412041065206191,158.67006802000105
SMD-1-1,USAD,eTaPR,0.4911085518581975,219.96686700731516
SMD-1-1,USAD,Aff-F1,0.8880397599788766,73.7478609662503
SMD-1-1,USAD,UAff-F1,0.7411114368622338,75.21706284023821
SMD-1-1,USAD,AUC-ROC,0.904285876341093,7.121389964595437
SMD-1-1,USAD,VUS-ROC,0.9282615242785202,5583.101015072316
SMD-2-1,USAD,CCE,0.01864025888035517,12.261080089956522
SMD-2-1,USAD,F1,0.34479830148619955,8.270739112049341
SMD-2-1,USAD,F1-PA,0.750240461686438,18.333653919398785
SMD-2-1,USAD,Reduced-F1,0.08675263774912075,119.10414788872004
SMD-2-1,USAD,R-based F1,0.2524582619495484,128.0737267807126
SMD-2-1,USAD,eTaPR,0.352201540266735,198.3202330302447
SMD-2-1,USAD,Aff-F1,0.8342266560250335,68.00274597480893
SMD-2-1,USAD,UAff-F1,0.6014732358060946,68.60330514609814
SMD-2-1,USAD,AUC-ROC,0.6986353208050065,6.346226902678609
SMD-2-1,USAD,VUS-ROC,0.8626710329230098,7790.130286011845
MSL,LSTMAD,CCE,0.008444658408485434,39.48222100734711
MSL,LSTMAD,F1,0.10582380162402864,16.007272992283106
MSL,LSTMAD,F1-PA,0.8190528034839412,39.64280290529132
MSL,LSTMAD,Reduced-F1,0.9632352941176471,305.91213796287775
MSL,LSTMAD,R-based F1,0.15263930030876474,485.1064719259739
MSL,LSTMAD,eTaPR,0.07301819514615243,1180.2109500858933
MSL,LSTMAD,Aff-F1,0.7105057314977592,382.063478929922
MSL,LSTMAD,UAff-F1,0.16468106479762232,1234.1247899457812
MSL,LSTMAD,AUC-ROC,0.5894558475994056,17.68119796179235
MSL,LSTMAD,VUS-ROC,0.6823521765560306,30403.364977100864
SMD-1-1,LSTMAD,CCE,0.003508362969840445,14.382413122802973
SMD-1-1,LSTMAD,F1,0.4186498300145702,9.798790095373988
SMD-1-1,LSTMAD,F1-PA,0.9055462184873949,21.7423050198704
SMD-1-1,LSTMAD,Reduced-F1,0.09061488673139159,163.79635408520699
SMD-1-1,LSTMAD,R-based F1,0.43318350841598596,190.7533509656787
SMD-1-1,LSTMAD,eTaPR,0.5599735496226443,262.86845188587904
SMD-1-1,LSTMAD,Aff-F1,0.872835018301783,92.21258200705051
SMD-1-1,LSTMAD,UAff-F1,0.695410212974637,392.54244905896485
SMD-1-1,LSTMAD,AUC-ROC,0.8991419537869473,7.656551897525787
SMD-1-1,LSTMAD,VUS-ROC,0.922046594027791,7322.092554997653
SMD-2-1,LSTMAD,CCE,0.0039054390858881682,12.434697011485696
SMD-2-1,LSTMAD,F1,0.19278131634819534,8.336300030350685
SMD-2-1,LSTMAD,F1-PA,0.7095209217707702,18.64212122745812
SMD-2-1,LSTMAD,Reduced-F1,0.07170542635658915,120.9358258638531
SMD-2-1,LSTMAD,R-based F1,0.1213960051358373,135.2766181807965
SMD-2-1,LSTMAD,eTaPR,0.14206676864991488,253.96605907008052
SMD-2-1,LSTMAD,Aff-F1,0.7246933088314794,90.68609890528023
SMD-2-1,LSTMAD,UAff-F1,0.22895539927232228,315.3596760239452
SMD-2-1,LSTMAD,AUC-ROC,0.6430575097863322,6.590035976842046
SMD-2-1,LSTMAD,VUS-ROC,0.790355695052377,7909.035907126963
SMD-3-1,LSTMAD,CCE,0.055555430515700055,14.529537176713347
SMD-3-1,LSTMAD,F1,0.23293172690763053,9.545933222398162
SMD-3-1,LSTMAD,F1-PA,0.3333333333333333,21.482066018506885
SMD-3-1,LSTMAD,Reduced-F1,0.02066772655007949,145.14225791208446
SMD-3-1,LSTMAD,R-based F1,0.11445342485017891,150.03002807497978
SMD-3-1,LSTMAD,eTaPR,0.13000119388771775,220.74894281104207
SMD-3-1,LSTMAD,Aff-F1,0.8531495567783415,75.93593210913241
SMD-3-1,LSTMAD,UAff-F1,0.6551398424785363,325.1977351028472
SMD-3-1,LSTMAD,AUC-ROC,0.8805620890098912,7.252398878335953
SMD-3-1,LSTMAD,VUS-ROC,0.9427922262170002,3129.850192926824
PSM,LSTMAD,CCE,0.006379582182818644,47.000365098938346
PSM,LSTMAD,F1,0.2500260661036388,33.93410798162222
PSM,LSTMAD,F1-PA,0.9044863147817762,62.72019608877599
PSM,LSTMAD,Reduced-F1,0.1553030303030303,85.84068296477199
PSM,LSTMAD,R-based F1,0.28409073519951067,435.19522715359926
PSM,LSTMAD,eTaPR,0.39306932857920324,593.4748149011284
PSM,LSTMAD,Aff-F1,0.6645966488289569,184.9112689960748
PSM,LSTMAD,UAff-F1,0.5520465491210824,1158.2019389607012
PSM,LSTMAD,AUC-ROC,0.7434699038518328,24.12068215198815
PSM,LSTMAD,VUS-ROC,0.7764002483370442,44650.69324080832
SWAT,LSTMAD,CCE,0.024917467678018917,227.6937358547002
SWAT,LSTMAD,F1,0.5796127961409288,198.95654800347984
SWAT,LSTMAD,F1-PA,0.801365665762059,454.15717898868024
SWAT,LSTMAD,Reduced-F1,0.10982658959537572,523.5527029726654
SWAT,LSTMAD,R-based F1,0.08196983875231025,2053.5592308733612
SWAT,LSTMAD,eTaPR,0.12649021492855914,1601.060084067285
SWAT,LSTMAD,Aff-F1,0.1564537311133533,541.2552580237389
SWAT,LSTMAD,UAff-F1,0.1562784760850503,3971.776443067938
SWAT,LSTMAD,AUC-ROC,0.9002232806062963,138.10596615076065
SWAT,LSTMAD,VUS-ROC,0.9051549228221755,171689.7960100323
NIPS_TS_Creditcard,LSTMAD,CCE,0.012450426285931543,168.72282000258565
NIPS_TS_Creditcard,LSTMAD,F1,0.05823661168804724,138.76187102869153
NIPS_TS_Creditcard,LSTMAD,F1-PA,0.05823661168804724,302.55870684050024
NIPS_TS_Creditcard,LSTMAD,Reduced-F1,0.054904632152588555,369.13872486911714
NIPS_TS_Creditcard,LSTMAD,R-based F1,0.02878045148436508,2181.4101038035005
NIPS_TS_Creditcard,LSTMAD,eTaPR,0.0566717109498003,36021.69039379805
NIPS_TS_Creditcard,LSTMAD,Aff-F1,0.7328413535830589,9820.795657113194
NIPS_TS_Creditcard,LSTMAD,UAff-F1,0.2863748127131564,21744.308948982507
NIPS_TS_Creditcard,LSTMAD,AUC-ROC,0.9528370570887179,105.07537494413555
NIPS_TS_Creditcard,LSTMAD,VUS-ROC,0.9866817087355719,214509.75016900338
MSL,USAD,CCE,0.021459336965439918,37.30279509909451
MSL,USAD,F1,0.10425216100585,13.335502007976174
MSL,USAD,F1-PA,0.7692307692307693,37.74153091944754
MSL,USAD,Reduced-F1,0.8442622950819673,259.29915881715715
MSL,USAD,R-based F1,0.1385853579917895,387.86666886880994
MSL,USAD,eTaPR,0.11057880640940944,637.6039939932525
MSL,USAD,Aff-F1,0.6795760677085387,217.0604111161083
MSL,USAD,UAff-F1,0.10705856936344169,213.82699999958277
MSL,USAD,AUC-ROC,0.5385453027266798,15.672808047384024
MSL,USAD,VUS-ROC,0.6392566927655934,23317.079175030813
SMD-1-1,USAD,CCE,0.004633218931462041,13.878828845918179
SMD-1-1,USAD,F1,0.43807673627974747,9.222564054653049
SMD-1-1,USAD,F1-PA,0.9116751269035533,21.41671790741384
SMD-1-1,USAD,Reduced-F1,0.09688581314878893,142.67263002693653
